id_property,business_name,business_area,business_category,business_sub_category
FCC0095098,-,733.2650146,Consumer discretionary,Consumer discretionarytypeA
FCC0095098,Aminata Bundu Enterprise,733.2650146,Consumer discretionary,Consumer discretionarytypeB
FCC0095099,F M Enterprise,838.585022,Consumer staples,Consumer staplestypeC
FCC0095099,Eriesson Sports Centre & ,1677.170044,Consumer discretionary,Consumer discretionarytypeA
FCC0095104,F.M.B Trading,370.7749939,Portfolio,PortfoliotypeB
FCC0095104,Walkilarell Enterprise,370.7749939,Portfolio,PortfoliotypeC
FCC0095104,Menen enterprise,370.7749939,Consumer staples,Consumer staplestypeA
FCC0095233,U Bah  Enterprise,957.6950073,Consumer staples,Consumer staplestypeB
FCC0095233,Micro bit foreign exchange brauru,957.6950073,Financials,FinancialstypeC
FCC0095233,Timba Association Sierra Leone,1915.390015,Materials ,Materials typeA
FCC0095242,-,211.1575012,Consumer staples,Consumer staplestypeB
FCC0095275,Happy Fingers,242.5475006,Portfolio,PortfoliotypeC
FCC0095303,Bintumani Hotel,19330.14063,Consumer discretionary,Consumer discretionarytypeA
FCC0095310,-,111.4599991,Consumer staples,Consumer staplestypeB
FCC0095464,EDSA,806.7700195,Energy,EnergytypeC
FCC0095476,Another Customer Satisfied (SL) ,1110.185059,Portfolio,PortfoliotypeA
FCC0095483,-,462.0750122,Consumer discretionary,Consumer discretionarytypeB
FCC0095483,-,462.0750122,Consumer staples,Consumer staplestypeC
FCC0095485,Henri Herman-Smith,133.2749939,Consumer staples,Consumer staplestypeA
FCC0095488,Wesleyan School,2004.72998,Consumer discretionary,Consumer discretionarytypeB
FCC0095489,Al-Farouk Clinic,282.7600098,Consumer discretionary,Consumer discretionarytypeC
FCC0095490,-,677.8425293,Consumer discretionary,Consumer discretionarytypeA
FCC0095490,-,677.8425293,Consumer discretionary,Consumer discretionarytypeB
FCC0095522,Sarab Enterprise (SL) Limited,9404,Portfolio,PortfoliotypeC
FCC0093750,-,231.9425049,Consumer discretionary,Consumer discretionarytypeA
FCC0093777,Linear store,169.4299927,Consumer staples,Consumer staplestypeB
FCC0093784,Rastu Enterprise,598.0100098,Consumer discretionary,Consumer discretionarytypeC
FCC0093792,Obama Point,1471.439941,Consumer discretionary,Consumer discretionarytypeA
FCC0093913,KEmesa Jalloh Bakery ,453.6900024,Consumer discretionary,Consumer discretionarytypeB
FCC0093923,-,2214.399902,Consumer staples,Consumer staplestypeC
FCC0093939,Isatu Sajoh Bah Enterprise,851.085022,Consumer staples,Consumer staplestypeA
FCC0093951,Fatimah sport hall,1692.410034,Consumer discretionary,Consumer discretionarytypeB
FCC0093958,New York Restaurant,2424.97998,Consumer staples,Consumer staplestypeC
FCC0093972,-,728.4824829,Consumer discretionary,Consumer discretionarytypeA
FCC0093979,-,521.3250122,Consumer staples,Consumer staplestypeB
FCC0094012,Np,772.4199829,Consumer discretionary,Consumer discretionarytypeC
FCC0094035,Sierra Leone library board lowcost ,3524.51001,Consumer discretionary,Consumer discretionarytypeA
FCC0094052,None,273.3349915,Consumer staples,Consumer staplestypeB
FCC0094052,-,273.3349915,Consumer discretionary,Consumer discretionarytypeC
FCC0094130,-,216.9499969,Consumer discretionary,Consumer discretionarytypeA
FCC0094168,Institute of Advance management ,9918.599609,Consumer discretionary,Consumer discretionarytypeB
FCC0094170,Mohammed Bah Enterprise,193.6150055,Consumer staples,Consumer staplestypeC
FCC0094181,Bobor Esther enterprise,755.3699951,Consumer discretionary,Consumer discretionarytypeA
FCC0094181,Teewov enterprise,755.3699951,Consumer discretionary,Consumer discretionarytypeB
FCC0094181,Umu K enterprise,377.6849976,Consumer staples,Consumer staplestypeC
FCC0094200,Lamanjie Enterprise,834.9099731,Consumer staples,Consumer staplestypeA
FCC0094200,Alive and Hassan Enterprise,834.9099731,Consumer staples,Consumer staplestypeB
FCC0094207,-,597.2750244,Consumer discretionary,Consumer discretionarytypeC
FCC0094209,Sulaila's Multi Cuisine Restaurant,1979.959961,Consumer staples,Consumer staplestypeA
FCC0094209,BAJAJ INTRACITY,1979.959961,Consumer discretionary,Consumer discretionarytypeB
FCC0094249,Charm's Beach Hotel,10094,Consumer discretionary,Consumer discretionarytypeC
FCC0094288,Medrie international Hotel and ,35587.61719,Consumer discretionary,Consumer discretionarytypeA
FCC0094300,-,466.8900146,Consumer discretionary,Consumer discretionarytypeB
FCC0094301,F. Trush Enterprise,1218.305054,Consumer discretionary,Consumer discretionarytypeC
FCC0094315,Area Mansion,349.25,Consumer discretionary,Consumer discretionarytypeA
FCC0094329,Family kingdom resort,1932.400024,Consumer discretionary,Consumer discretionarytypeB
FCC0094342,-,649.8649902,Consumer staples,Consumer staplestypeC
FCC0094347,-,923.2000122,Consumer discretionary,Consumer discretionarytypeA
FCC0094355,Globalrisk insurance company,5440.379883,Materials ,Materials typeB
FCC0094360,Aminata. M. Bundu,207.9900055,Consumer discretionary,Consumer discretionarytypeC
FCC0094360,Stella Umu Enterprise,207.9900055,Consumer discretionary,Consumer discretionarytypeA
FCC0094365,American depo enterprise,326.4049988,Consumer discretionary,Consumer discretionarytypeB
FCC0094386,Ogonnac Investment,769.6450195,Portfolio,PortfoliotypeC
FCC0094390,Sierra Leone Gounji construction ,3809,Portfolio,PortfoliotypeA
FCC0094386,Mega Outlet,769.6450195,Consumer staples,Consumer staplestypeB
FCC0094386,Star Beauty Saloon,1539.290039,Consumer discretionary,Consumer discretionarytypeC
FCC0094409,-,1016.299988,Consumer staples,Consumer staplestypeA
FCC0094420,Lawab body Preparatory and High ,3007,Consumer discretionary,Consumer discretionarytypeB
FCC0094432,BETHEL PRE AND PRIMARY ,1515.73999,Consumer discretionary,Consumer discretionarytypeC
FCC0094446,BRAC Micro finance ltd,2121.860107,Financials,FinancialstypeA
FCC0094578,-,3955.969971,Consumer discretionary,Consumer discretionarytypeB
FCC0094592,Inno Investment,567,Consumer discretionary,Consumer discretionarytypeC
FCC0094592,Karisatu pharmaceutical and ,2269.790039,Consumer staples,Consumer staplestypeA
FCC0094592,Osman Enterprise ,1702.342529,Consumer discretionary,Consumer discretionarytypeB
FCC0078311,Blessed Auto Spares,245.8800049,Consumer discretionary,Consumer discretionarytypeC
FCC0094620,-,677.2800293,Materials ,Materials typeA
FCC0094662,Fatu &   Amida Glory to Glory ,348.8024902,Consumer discretionary,Consumer discretionarytypeB
FCC0094662,Pure Harvest Enterprises,348.8024902,Consumer discretionary,Consumer discretionarytypeC
FCC0094662,Anisa Investment,348.8024902,Consumer discretionary,Consumer discretionarytypeA
FCC0094832,Integrated Power & Control ,11637.17969,Portfolio,PortfoliotypeB
FCC0094837,Used materials,2347.909912,Consumer discretionary,Consumer discretionarytypeC
FCC0094804,Oceanic Enterprise,239,Consumer discretionary,Consumer discretionarytypeA
FCC0094788,Mariatu ,967.1550293,Consumer staples,Consumer staplestypeB
FCC0094852,Jockabi relaxation bar and ,869.8200073,Consumer discretionary,Consumer discretionarytypeC
FCC0094852,2FACE ENTERPRISE,869.8200073,Consumer discretionary,Consumer discretionarytypeA
FCC0094883,One Family ,2472.580078,Consumer discretionary,Consumer discretionarytypeB
FCC0094888,Chernor Madi sesay enterprise,777.0275269,Consumer discretionary,Consumer discretionarytypeC
FCC0094888,Maggie Unisex Boutique,777.0275269,Consumer discretionary,Consumer discretionarytypeA
FCC0094852,Marsh Enterprise ,1739.640015,Consumer discretionary,Consumer discretionarytypeB
FCC0094929,Baraka enterprise,1063.27002,Consumer discretionary,Consumer discretionarytypeC
FCC0094943,-,38.16249847,Consumer staples,Consumer staplestypeA
FCC0094947,Top Man Communication,1191.63501,Consumer discretionary,Consumer discretionarytypeB
FCC0094947,MAKYUS Enterprise,1191.63501,Consumer discretionary,Consumer discretionarytypeC
FCC0094978,Alp-syndah business services,224.9100037,Consumer discretionary,Consumer discretionarytypeA
FCC0095017,Bombay street market office,4244.5,Consumer staples,Consumer staplestypeB
FCC0095021,FatLaj Enterprise,301.4299927,Consumer discretionary,Consumer discretionarytypeC
FCC0095128,-,470.8800049,Consumer discretionary,Consumer discretionarytypeA
FCC0095134,Total Fuel Station,1536.780029,Energy,EnergytypeB
FCC0095159,Kanal General Supplies,1299.800049,Materials ,Materials typeC
FCC0095159,San and general merchant,324.9500122,Consumer discretionary,Consumer discretionarytypeA
FCC0095174,-,22.04500008,Consumer staples,Consumer staplestypeB
FCC0095175,E.S Investment,973.0650024,Consumer discretionary,Consumer discretionarytypeC
FCC0095178,Ping Kang Dental Clinic,4854.450195,Consumer discretionary,Consumer discretionarytypeA
FCC0095183,So pure water company,1308.849976,Consumer staples,Consumer staplestypeB
FCC0095204,Cenema Hall,849.0700073,Consumer discretionary,Consumer discretionarytypeC
FCC0095214,-,334.75,Consumer staples,Consumer staplestypeA
FCC0095227,Super Holdings Ltd,41078.46094,Consumer discretionary,Consumer discretionarytypeB
FCC0095340,-,1440.300049,Consumer discretionary,Consumer discretionarytypeC
FCC0095358,-,697.25,Consumer staples,Consumer staplestypeA
FCC0006148,Solly West Holding,155.4219971,Consumer discretionary,Consumer discretionarytypeB
FCC0095375,Dumas Bah,419.3575134,Consumer staples,Consumer staplestypeC
FCC0095402,Murialdo Vocational Institute,1323.819946,Consumer discretionary,Consumer discretionarytypeA
FCC0095413,Wafco Pure Water,2641.909912,Portfolio,PortfoliotypeB
FCC0095431,Marish devine investment,456.394989,Consumer discretionary,Consumer discretionarytypeC
FCC0095446,Jamlos Auto Electrical Workshop,789.5200195,Materials ,Materials typeA
FCC0095565,-,387.0400085,Consumer discretionary,Consumer discretionarytypeB
FCC0095600,Nyabie Business Centre (Building ,1223.045044,Consumer discretionary,Consumer discretionarytypeC
FCC0095600,Nyabie Business Centre (Provision ,1223.045044,Consumer staples,Consumer staplestypeA
FCC0095600,No Wahala Relaxation Multi ,2446.090088,Consumer discretionary,Consumer discretionarytypeB
FCC0095607,Aldwina Catering,1652.72998,Consumer discretionary,Consumer discretionarytypeC
FCC0095614,-,1056.27002,Consumer staples,Consumer staplestypeA
FCC0095626,-,222.0924988,Consumer discretionary,Consumer discretionarytypeB
FCC0095630,Tees Shopping Center,1039.400024,Portfolio,PortfoliotypeC
FCC0095635,SESCON PRE-PRIMARY SCHOOL,1273.060059,Consumer discretionary,Consumer discretionarytypeA
FCC0095530,-,273.0524902,Consumer discretionary,Consumer discretionarytypeB
FCC0115264,Azizcon Pharmacy,728,Consumer discretionary,Consumer discretionarytypeC
FCC0095500,-,3680,null,nulltypeA
FCC0095884,Bassie Warehouse,17369.00977,Materials ,Materials typeB
FCC0095908,-,360.6025085,Consumer staples,Consumer staplestypeC
FCC0095925,Jay Kay Enterprise,178.3999939,Portfolio,PortfoliotypeA
FCC0095965,-,866.2299805,Consumer staples,Consumer staplestypeB
FCC0095982,-,274.5,Consumer discretionary,Consumer discretionarytypeC
FCC0095984,BAKA VIDEO GAME COMPETION,601.3699951,Consumer discretionary,Consumer discretionarytypeA
FCC0095991,Qcell,4393.240234,Communication services,Communication servicestypeB
FCC0096343,PAKU INVESTMENT,739.5574951,Consumer discretionary,Consumer discretionarytypeC
FCC0096343,AJH PHARMACEUTICALS,739.5574951,Consumer staples,Consumer staplestypeA
FCC0096343,AMERICA TANYA MUSIC CENTER,1479.11499,Consumer discretionary,Consumer discretionarytypeB
FCC0096357,Annie Maculey preparatory school,1673.109985,Consumer discretionary,Consumer discretionarytypeC
FCC0096369,Z .H.W Trading,3204.340088,Materials ,Materials typeA
FCC0096413,Sentro Electronics,947.2150269,Consumer discretionary,Consumer discretionarytypeB
FCC0096413,Bundu Enterprise,473.6075134,Communication services,Communication servicestypeC
FCC0096413,M. Fofanah  Enterprise,947.2150269,Consumer discretionary,Consumer discretionarytypeA
FCC0096443,All Nations International School,3536.5,Consumer discretionary,Consumer discretionarytypeB
FCC0096453,Dad and Mum Enterprise,194.4250031,Consumer staples,Consumer staplestypeC
FCC0096575,Ishmael's Enterprise,353.6400146,Consumer staples,Consumer staplestypeA
FCC0096587,To Time Enterprise,439.8125,Consumer discretionary,Consumer discretionarytypeB
FCC0096649,-,2843.174805,Consumer staples,Consumer staplestypeC
FCC0096649,Ries Enterprise,1895.449951,Consumer discretionary,Consumer discretionarytypeA
FCC0096652,Umuro sheriff Enterprisr,425.5350037,Consumer staples,Consumer staplestypeB
FCC0096652,Umaru and son,141.8450012,Consumer staples,Consumer staplestypeC
FCC0096657,-,80.20999908,Consumer discretionary,Consumer discretionarytypeA
FCC0096666,The Upper Room Excell ,1559.150024,Consumer discretionary,Consumer discretionarytypeB
FCC0096672,Spur road Supermarket,3035.070068,Materials ,Materials typeC
FCC0096814,-,299.5599976,Consumer discretionary,Consumer discretionarytypeA
FCC0096815,-,574.8099976,Consumer discretionary,Consumer discretionarytypeB
FCC0096825,-,465.4425049,Consumer discretionary,Consumer discretionarytypeC
FCC0096827,-,149.1699982,Consumer staples,Consumer staplestypeA
FCC0096838,Adella Enterprises,340.625,Consumer staples,Consumer staplestypeB
FCC0096889,-,290.25,Consumer discretionary,Consumer discretionarytypeC
FCC0096898,-,441.6300049,Consumer discretionary,Consumer discretionarytypeA
FCC0096905,Evangelical fellowship of Sierra ,6574.080078,Consumer discretionary,Consumer discretionarytypeB
FCC0097029,Sweet Mother's ,338.6199951,Consumer staples,Consumer staplestypeC
FCC0097031,The Mattress Center,224.3600006,Consumer discretionary,Consumer discretionarytypeA
FCC0097036,James S. Tucker Memorial ,106.4400024,Consumer discretionary,Consumer discretionarytypeB
FCC0097053,Court barry,335.9775085,Consumer staples,Consumer staplestypeC
FCC0097085,-,305.625,Consumer staples,Consumer staplestypeA
FCC0097123,-,508.3900146,Consumer staples,Consumer staplestypeB
FCC0097124,Abibatu Enterprise,207.8699951,Consumer staples,Consumer staplestypeC
FCC0097249,-,436.0400085,Consumer staples,Consumer staplestypeA
FCC0097254,Parene Health Care,1167.300049,Materials ,Materials typeB
FCC0097258,Alpha Fornah & Associates ,1572.800049,Materials ,Materials typeC
FCC0097258,Specialist Inspection Services,1572.800049,Consumer discretionary,Consumer discretionarytypeA
FCC0097262,Mother Esther Preparatory School,3884.47998,Materials ,Materials typeB
FCC0097282,-,454.2625122,Consumer discretionary,Consumer discretionarytypeC
FCC0097283,Wones,1279.630005,Materials ,Materials typeA
FCC0097283,Kornyaa's beauty saloon,1279.630005,Consumer discretionary,Consumer discretionarytypeB
FCC0097295,Divine wonders Academy,1300.5,Consumer discretionary,Consumer discretionarytypeC
FCC0097351,-,472.2950134,Consumer staples,Consumer staplestypeA
FCC0095657,Moorie Devine Glory Ventures,354.8399963,Consumer discretionary,Consumer discretionarytypeB
FCC0095661,T Barrie and brother enterprise,275.4525146,Portfolio,PortfoliotypeC
FCC0095661,Mansaray enterprise,275.4525146,Materials ,Materials typeA
FCC0095680,E.J.B My shop,360.3049927,Consumer staples,Consumer staplestypeB
FCC0095661,Abu and J enterprise,275.4525146,Consumer staples,Consumer staplestypeC
FCC0095697,-,354.6799927,Materials ,Materials typeA
FCC0095700,-,69.37999725,Consumer staples,Consumer staplestypeB
FCC0095700,-,69.37999725,Consumer discretionary,Consumer discretionarytypeC
FCC0095709,-,1131.560059,Consumer discretionary,Consumer discretionarytypeA
FCC0095752,Brightest driving school,400.1400146,Consumer discretionary,Consumer discretionarytypeB
FCC0095772,-,157.8125,Consumer discretionary,Consumer discretionarytypeC
FCC0095784,samba JAlloh ,545.4924927,Materials ,Materials typeA
FCC0095784,MUBARAK CLINIC,2181.969971,Consumer discretionary,Consumer discretionarytypeB
FCC0095784,osman bangura,545.4924927,Consumer staples,Consumer staplestypeC
FCC0095812,The Swiss Hotel,2625,Portfolio,PortfoliotypeA
FCC0095830,Ramsey Medical Laboratories,2151.564941,Consumer discretionary,Consumer discretionarytypeB
FCC0095754,Pizza restaurant,6270.212402,Consumer discretionary,Consumer discretionarytypeC
FCC0095873,-,989.6950073,Consumer discretionary,Consumer discretionarytypeA
FCC0095886,-,661.3599854,Consumer discretionary,Consumer discretionarytypeB
FCC0095897,Gigi _Lans Enterprise,558.6375122,Consumer discretionary,Consumer discretionarytypeC
FCC0095897,Amajan Enterprise,558.6375122,Consumer discretionary,Consumer discretionarytypeA
FCC0095897,Golden Eagle Security Services,558.6375122,Portfolio,PortfoliotypeB
FCC0096015,Ban. Ban Enterprise,1652.410034,Consumer discretionary,Consumer discretionarytypeC
FCC0096015,Ciccool Enterprise,826.2050171,Consumer staples,Consumer staplestypeA
FCC0096015,Brothers Cosmetic,1652.410034,Consumer discretionary,Consumer discretionarytypeB
FCC0096015,E. K. D. F . Enterprise,826.2050171,Consumer discretionary,Consumer discretionarytypeC
FCC0096022,Jarwlee Lewis memorial School,642.2525024,Consumer discretionary,Consumer discretionarytypeA
FCC0096039,Lokomasama store,611.4500122,Consumer discretionary,Consumer discretionarytypeB
FCC0096052,Acute Health System,783.2600098,Consumer discretionary,Consumer discretionarytypeC
